INDEX,Date,MAX,MIN,AW,RF,SSH
42971,02-06-1984,40.2,28,9,0,
42971,03-06-1984,38.9,28.6,7,0,
42971,04-06-1984,33.9,24,7,16.5,
42971,05-06-1984,32.6,27.5,13,0,
42971,06-06-1984,38.3,27.6,10,2.3,
42971,07-06-1984,35.5,27,10,0,1.2
42971,08-06-1984,36.1,27.4,11,0,1.2
42971,09-06-1984,34.7,24.9,11,3.8,2.6
42971,10-06-1984,31.1,25.8,5,1.2,
42971,11-06-1984,35.6,25,8,3.8,
42971,12-06-1984,33.9,27,10,5.9,
42971,13-06-1984,31,23.4,10,108.3,0
42971,14-06-1984,30.1,24.2,13,39,0
42971,15-06-1984,29,25.7,19,0.1,
42971,16-06-1984,33.6,27,10,0,2.1
42971,17-06-1984,33.7,25.8,14,24.2,2.7
42971,18-06-1984,34.2,24.5,12,25.2,0.3
42971,19-06-1984,30.5,24.5,12,16.9,0.7
42971,20-06-1984,31.6,25.8,16,0,4.3
42971,21-06-1984,36,26.4,16,0,1.7
42971,22-06-1984,37.8,26.2,13,0,0.1
42971,23-06-1984,33.5,25.4,9,3.6,0
42971,24-06-1984,32.5,25,16,0.1,0
42971,25-06-1984,31.6,26.5,9,0,0.2
42971,26-06-1984,36.6,26.6,12,0,0.4
42971,27-06-1984,33.9,24,18,0.7,0
42971,28-06-1984,29.5,22.6,22,0.6,0
42971,29-06-1984,28.4,22.7,20,10.3,0
42971,30-06-1984,26.6,23.5,14,2.6,0.1
42971,01-07-1984,29.6,25,8,0,2.2
42971,02-07-1984,30.7,24.6,11,1.4,4.7
42971,03-07-1984,33,25.5,10,6.2,5.4
42971,04-07-1984,33.9,23.8,10,92.2,0.2
42971,05-07-1984,30.4,24.4,5,2.6,0
42971,06-07-1984,30,25.2,10,0,4.1
42971,07-07-1984,31.3,26.2,9,14,0.9
42971,08-07-1984,33.7,24.5,11,7.5,0
42971,09-07-1984,32.5,24.2,9,12.5,0.9
42971,10-07-1984,33.3,25.2,8,5.7,3.4
42971,11-07-1984,33.6,26.2,9,0.3,0
42971,12-07-1984,28.9,24.5,8,26.7,3.5
42971,13-07-1984,32.6,25,8,0,9.2
42971,14-07-1984,33.8,25.4,12,0,2.6
42971,15-07-1984,32.7,25,11,1.2,4.4
42971,16-07-1984,33.4,25.8,12,0,0
42971,17-07-1984,30.8,22.9,12,50,1.2
42971,18-07-1984,29.8,23,10,41,0.3
42971,19-07-1984,29.4,24.5,10,5.5,5.9
42971,20-07-1984,32.7,26.1,11,0,1.7
42971,21-07-1984,32.5,23.9,8,37.7,6.5
42971,22-07-1984,32.5,24,9,40.8,5.2
42971,23-07-1984,32.7,24.2,7,75,0
42971,24-07-1984,31.2,23.8,7,8.5,6.2
42971,25-07-1984,32.6,24.7,9,0,6.8
42971,26-07-1984,33.3,24.8,7,10,7
42971,27-07-1984,32.5,25,6,0.7,8.7
42971,28-07-1984,33.7,24,9,12.4,8.7
42971,29-07-1984,33.3,25.4,11,0,5.3
42971,30-07-1984,33.2,24.6,11,21.3,6.9
42971,31-07-1984,32.5,25.4,16,38.5,0.5
42971,01-08-1984,29.4,24.6,21,26.4,0.5
42971,02-08-1984,29.1,24.8,17,19.6,7.7
42971,03-08-1984,31.1,26.2,16,0,4.1
42971,04-08-1984,32.4,26.7,10,0,8.7
42971,05-08-1984,34,26.4,10,0,1
42971,06-08-1984,33.5,24.8,9,10.1,0
42971,07-08-1984,27.7,24.6,13,7.7,0
42971,08-08-1984,28,23.5,11,67.2,0
42971,09-08-1984,29.7,24.6,6,5.7,3.6
42971,10-08-1984,32.2,25.2,6,31,1.1
42971,11-08-1984,32.3,25.6,7,0,5.6
42971,12-08-1984,32.6,25.2,12,0,3.7
42971,13-08-1984,32.5,24.7,13,34.3,8.2
42971,14-08-1984,31.9,25.8,14,0,2.3
42971,15-08-1984,32.7,23.2,12,88.6,0
42971,16-08-1984,28.6,24.4,17,97.8,0
42971,17-08-1984,28.4,25.6,23,22.5,2
42971,18-08-1984,30.7,25.2,18,0,8.2
42971,19-08-1984,32.2,24.6,11,1.3,7.5
42971,20-08-1984,32.4,24.5,8,1.7,8.6
42971,21-08-1984,33.5,25.3,8,0,10.6
42971,22-08-1984,34.2,23,11,44.7,6.3
42971,23-08-1984,33.1,24,11,28.7,5.2
42971,24-08-1984,32.4,23.5,10,16.9,6.1
42971,25-08-1984,33.1,24.5,11,4.7,2
42971,26-08-1984,32.6,23.5,10,19.3,0
42971,27-08-1984,28.2,24.4,8,4.2,1.7
42971,28-08-1984,31.7,23.5,8,22.6,9.2
42971,29-08-1984,32.5,24.9,10,24.9,9.6
42971,30-08-1984,33,24.4,11,0.6,3.6
42971,31-08-1984,32.1,25.2,10,0.2,0.3
42971,01-09-1984,30.3,23.2,15,36.5,0
42971,02-09-1984,26.8,23.6,15,48.5,0
42971,03-09-1984,27.8,24.6,9,0.5,1.3
42971,04-09-1984,30.5,25,9,0,
42971,05-09-1984,29.4,24.5,8,0.2,3.1
42971,06-09-1984,32.6,23.4,10,24.1,5.7
42971,07-09-1984,32.5,23.4,7,34.2,7.1
42971,08-09-1984,33.1,22.7,8,36,7.4
42971,09-09-1984,32.9,24.4,8,7.3,4.5
42971,10-09-1984,32.1,24.4,8,8.1,3
42971,11-09-1984,30.7,24,14,15.7,3.4
42971,12-09-1984,30.1,22.2,10,22.9,4.4
42971,13-09-1984,31.4,23.8,7,0.2,9.4
42971,14-09-1984,31.8,24.5,7,0,8.3
42971,15-09-1984,32.3,23.5,12,29.4,6.8
42971,16-09-1984,33.3,25,9,0,4.9
42971,17-09-1984,33.5,24.5,7,15.2,5.8
42971,18-09-1984,33.3,25,7,0,8.1
42971,19-09-1984,33,24.5,7,0,9.4
42971,20-09-1984,33.1,24.2,6,0,9
42971,21-09-1984,33.7,24.4,7,0,8.9
42971,22-09-1984,34.9,25.2,6,0,5.5
42971,23-09-1984,33.6,24.2,4,0,8.5
42971,24-09-1984,34.1,25,4,0,7.8
42971,25-09-1984,34,24.4,4,0,7
42971,26-09-1984,35.1,24,6,0,8.9
42971,27-09-1984,33.8,24.4,6,0,8.9
42971,28-09-1984,34.3,24.4,7,0,8.9
42971,29-09-1984,33.6,23.5,5,0,9.2
42971,30-09-1984,33.2,22.8,8,0,3.4
42971,01-10-1984,34,22.8,7,0,5.1
42971,02-10-1984,33.5,22.4,5,0,3
42971,03-10-1984,32.9,24.1,4,0,8.9
42971,04-10-1984,34,24.5,5,0,5.7
42971,05-10-1984,34.3,25.6,5,0,5.4
42971,06-10-1984,34.1,25.6,5,0.5,7.3
42971,07-10-1984,35,25.1,5,0,10
42971,08-10-1984,34.4,24.5,1,0,8.7
42971,09-10-1984,34.7,24.4,6,0.7,4.3
42971,10-10-1984,33.4,24.1,5,0,6
42971,11-10-1984,33.4,23.5,6,0,0
42971,12-10-1984,32.1,23.5,9,0,0
42971,13-10-1984,30.2,24,11,0,0
42971,14-10-1984,26.5,21.4,21,15.1,0
42971,15-10-1984,26,20,19,6.2,1.7
42971,16-10-1984,30.8,22,7,0,9.9
42971,17-10-1984,32.2,23.6,6,0,9.5
42971,18-10-1984,32.9,25.4,10,0,8.1
42971,19-10-1984,32.7,23.6,1,0,5.2
42971,20-10-1984,32.9,24,4,0,8.5
42971,21-10-1984,33.5,24.3,6,0,9.8
42971,22-10-1984,33.3,25.5,8,0,5.4
42971,23-10-1984,32.6,22.7,5,29.2,9.4
42971,24-10-1984,32.3,22.6,6,0,9.5
42971,25-10-1984,32.5,22.3,3,0,9.9
42971,26-10-1984,32.7,21.2,5,0,10.2
42971,27-10-1984,32.7,21.2,7,0,9.2
42971,28-10-1984,33.3,21,7,0,9.9
42971,29-10-1984,32.4,19,10,0,1
42971,30-10-1984,31.9,20,7,0,9.6
42971,31-10-1984,31.8,20.7,8,0,9.2
42971,01-11-1984,31.9,20.5,10,0,4.6
42971,02-11-1984,31.3,21.7,17,0,9.3
42971,03-11-1984,31.3,19.6,12,0,9.9
42971,04-11-1984,31.1,19,9,0,9.8
42971,05-11-1984,31,18.5,8,0,9.7
42971,06-11-1984,31.5,19.3,6,0,9.7
42971,07-11-1984,31.1,19.6,8,0,10
42971,08-11-1984,30.9,17.9,9,0,9.8
42971,09-11-1984,30.5,17.7,8,0,9.6
42971,10-11-1984,31.5,,6,0,9.9
42971,11-11-1984,31.7,19.4,7,0,5.2
42971,12-11-1984,31.3,18,8,0,6.7
42971,13-11-1984,31.7,17.8,6,0,1.5
42971,14-11-1984,29.5,16.6,8,0,8.9
42971,15-11-1984,30.5,18,8,0,6.4
42971,16-11-1984,30.8,15.5,5,0,9.8
42971,17-11-1984,30.7,16.8,8,0,9.4
42971,18-11-1984,30.7,16.5,7,0,9.6
42971,19-11-1984,30.7,15,8,0,9.8
42971,20-11-1984,29.9,14.2,7,0,9.3
42971,21-11-1984,29.9,14.4,7,0,9.5
42971,23-11-1984,29.7,15.4,5,0,8.9
42971,24-11-1984,29.2,15.5,7,0,9.2
42971,25-11-1984,28.5,15.8,8,0,9.2
42971,26-11-1984,29.3,16.2,10,0,9.6
42971,27-11-1984,29.3,15.4,10,0,9
42971,28-11-1984,27.9,14.9,11,0,8.1
42971,29-11-1984,27,13.4,9,0,8.4
42971,30-11-1984,27.8,17.4,13,0,0.2
42971,01-12-1984,28.1,19.7,18,0,0
42971,02-12-1984,27.6,20.5,16,0,5.1
42971,03-12-1984,31.2,19.9,8,0,8.9
42971,04-12-1984,31.8,20,5,0,7.3
42971,05-12-1984,30.4,20.2,8,0,8.5
42971,06-12-1984,29.5,18.4,9,0,8.7
42971,07-12-1984,31,17.4,6,0,9.4
42971,08-12-1984,29.4,15.4,5,0,9.4
42971,09-12-1984,29.6,14.5,6,0,9.6
42971,10-12-1984,29.8,16,8,0,9.7
42971,11-12-1984,31.3,15,9,0,9.6
42971,12-12-1984,32,16.4,9,0,9.7
42971,13-12-1984,32.4,16.5,4,0,9.7
42971,14-12-1984,32.7,18.4,8,0,8.8
42971,15-12-1984,32.9,17,11,0,9.8
42971,16-12-1984,29.8,13.8,7,0,9.7
42971,17-12-1984,29.3,15.6,5,0,9.9
42971,18-12-1984,30.1,12.5,8,0,10
42971,19-12-1984,30.3,13.5,9,0,9.7
42971,20-12-1984,29.4,14,6,0,8.2
42971,21-12-1984,27.9,13,7,0,8.9
42971,22-12-1984,26.8,11.8,8,0,9.3
42971,23-12-1984,26.1,12.4,8,0,7
42971,24-12-1984,26.5,12.4,4,0,6
42971,25-12-1984,26.6,16.8,9,0,1.4
42971,26-12-1984,26.6,16.6,4,0,0
42971,27-12-1984,24.8,16.4,6,0,3.6
42971,28-12-1984,28.6,18,5,0,3.6
42971,29-12-1984,28.5,16.9,5,0,8.6
42971,30-12-1984,29.4,16.4,5,0,8.9
42971,31-12-1984,29.4,17,4,0,5.7
42971,01-01-1985,29.4,20,5,0.1,
42971,02-01-1985,23.2,16.4,5,11.9,
42971,03-01-1985,21.6,14.4,1,0,
42971,04-01-1985,26.8,16,1,0,7.9
42971,05-01-1985,27.5,16.8,3,0,7.8
42971,06-01-1985,28.5,16.9,3,0,8.5
42971,07-01-1985,29,18.2,5,0,4.5
42971,08-01-1985,28.7,19.4,7,0,7.7
42971,09-01-1985,29.4,18.4,4,0,7.9
42971,10-01-1985,30.1,19.6,4,0,1.8
42971,11-01-1985,29,19.3,3,0,5.6
42971,12-01-1985,30.9,19,8,0,4.4
42971,13-01-1985,29.4,19.6,5,0,0.8
42971,14-01-1985,27.5,18.6,4,0,4.8
42971,15-01-1985,28.7,17.4,3,0,7.4
42971,16-01-1985,29.9,18.4,5,0,5.3
42971,17-01-1985,29,17.2,4,0,8.5
42971,18-01-1985,27.3,14.4,4,0,9
42971,19-01-1985,28.2,13.9,3,0,9.5
42971,20-01-1985,28.3,14.4,3,0,9
42971,21-01-1985,28.5,15.5,3,0,8.6
42971,22-01-1985,29.1,15.2,5,0,9.2
42971,23-01-1985,29.6,17.3,3,0,9
42971,24-01-1985,29.5,15.5,3,0,8.9
42971,25-01-1985,27.9,15.7,4,0,9.1
42971,26-01-1985,27.3,14.5,3,0,9.2
42971,27-01-1985,28.7,15.5,3,0,9.5
42971,28-01-1985,29.7,17,6,0,9.2
42971,29-01-1985,31.1,17.4,6,0,8.5
42971,30-01-1985,31.4,18.2,4,0,9.7
42971,31-01-1985,32.2,17.4,5,0,9.1
42971,01-02-1985,31.7,17.4,6,0,8.7
42971,02-02-1985,29.7,17.4,5,0,8.8
42971,03-02-1985,30.9,19.6,4,0,8.5
42971,04-02-1985,30.7,18.6,6,0,9.7
42971,05-02-1985,32.8,18,4,0,9.5
42971,06-02-1985,31.6,20.7,15,0,8.7
42971,07-02-1985,34.7,19,6,0,9.1
42971,08-02-1985,30.3,17.2,2,0,9.6
42971,09-02-1985,32.1,19.4,3,0,
42971,10-02-1985,31.5,20.2,4,17.4,
42971,11-02-1985,30.2,20.8,5,0,7.4
42971,12-02-1985,31.7,21.5,6,0,
42971,13-02-1985,28.3,20.4,4,0,
42971,14-02-1985,29.4,20.5,7,0,6.3
42971,15-02-1985,29.5,20.4,8,22.6,
42971,16-02-1985,26.5,19,4,6.2,9.5
42971,17-02-1985,29.2,15.4,2,0,10.5
42971,18-02-1985,29.5,14.6,3,0,10.6
42971,19-02-1985,29.8,14.4,4,0,
42971,20-02-1985,31.5,16.4,4,0,10.4
42971,21-02-1985,32.9,18.4,8,0,
42971,22-02-1985,34.3,18.8,6,0,
42971,23-02-1985,30.3,15.8,4,0,10.5
42971,24-02-1985,31.4,16.6,4,0,5.5
42971,25-02-1985,32.7,18,6,0,
42971,26-02-1985,32.7,18.6,9,0,10.3
42971,27-02-1985,34.3,18.6,7,0,9.5
42971,28-02-1985,34.9,18.5,6,0,9.4
42971,01-03-1985,37.1,20.2,8,0,2.6
42971,02-03-1985,37.5,19,9,0,9.4
42971,03-03-1985,36.4,19.4,5,0,8.4
42971,04-03-1985,36.1,21.7,11,0,8.6
42971,05-03-1985,35.1,21.4,12,0,8.6
42971,06-03-1985,34.9,22.7,14,0,9.2
42971,07-03-1985,38.1,22.2,6,0,9.4
42971,08-03-1985,36.8,23,12,0,8.9
42971,09-03-1985,36.3,22.4,11,0,8.3
42971,10-03-1985,38,20.8,8,0,9.1
42971,11-03-1985,39.4,21.2,2,0,8.4
42971,12-03-1985,37.4,22.7,3,0,4.6
42971,13-03-1985,35.3,21.2,5,0,8.7
42971,14-03-1985,39.1,21.5,7,0,2.4
42971,15-03-1985,34.9,22.5,3,0,7
42971,16-03-1985,35.3,23.2,8,0,7.4
42971,17-03-1985,35.4,23.8,12,0,7.2
42971,18-03-1985,35,24.4,16,0,7.2
42971,19-03-1985,35.3,24.2,16,0,6.8
42971,20-03-1985,34.4,24,16,1,6.7
42971,21-03-1985,34.5,25,12,0,6.8
42971,22-03-1985,34.9,24,9,0,7.2
42971,23-03-1985,35.3,25,16,0,6.1
42971,24-03-1985,33.9,24.2,12,0,7.1
42971,25-03-1985,35.4,23,18,0.4,6.1
42971,26-03-1985,39.8,24.2,12,0,7.7
42971,27-03-1985,37.6,25.2,10,0,8.5
42971,28-03-1985,35.4,25.6,16,0,8
42971,29-03-1985,36.9,25.5,20,0,7.2
42971,30-03-1985,37.8,25.6,7,0,6.6
42971,31-03-1985,38.7,24.4,5,0,4.6
42971,01-04-1985,36.6,24.6,5,0,9.3
42971,02-04-1985,36.5,24.4,10,0,6.6
42971,03-04-1985,38,24.4,12,0,8.6
42971,04-04-1985,38.7,25.4,8,0,6
42971,05-04-1985,39,24.4,4,0,7.5
42971,06-04-1985,37.5,24.6,5,0,5.5
42971,07-04-1985,37.5,23.8,3,0,9.4
42971,08-04-1985,38.8,25.3,12,0,8.7
42971,09-04-1985,38.7,25.8,13,0.5,9.6
42971,10-04-1985,38.5,26.2,20,0,8.9
42971,11-04-1985,39.5,26,12,0,9.3
42971,12-04-1985,42.6,24.4,9,0,9.1
42971,13-04-1985,41.6,25.4,11,0,9.4
42971,14-04-1985,40.7,25.4,16,0,9.5
42971,15-04-1985,38.3,26.4,15,0,7.7
42971,16-04-1985,38.5,26.8,9,0,6.6
42971,17-04-1985,36.5,26.8,14,0,9.4
42971,18-04-1985,37.9,25.8,15,0,10
42971,19-04-1985,36.6,27,18,0,9
42971,20-04-1985,36,26.6,14,0,8.9
42971,21-04-1985,35.7,26.2,16,0,10.4
42971,22-04-1985,37.3,24.8,15,0,10.3
42971,23-04-1985,45,24.5,7,0,10.2
42971,24-04-1985,43.9,25.7,,0,7.8
42971,25-04-1985,37.8,27.5,,0.2,4.1
42971,26-04-1985,35.3,26.8,16,0,8.7
42971,27-04-1985,38.4,27.8,18,0,7.8
42971,28-04-1985,38.5,27.2,21,0,8.7
42971,29-04-1985,35.4,21,14,0.2,7.9
42971,30-04-1985,36.3,21.4,13,7,9.4
42971,01-05-1985,35.8,27.3,20,0,9.2
